"age_A","age_B","height_A","height_B","reach_A","reach_B","stance_A","stance_B","won_A","won_B","lost_A","lost_B","drawn_A","drawn_B","kos_A","kos_B","decision","decision_group"
-0.0185881180761048,0.328701302599978,0.433520067016854,1.10036954353714,-0.25991190887954,0.153676201244436,"orthodox","orthodox",-0.821583472076903,0.25417047476428,-0.716582526429991,-0.360142428692046,-0.0279732840958088,-0.448000271589451,-0.674229830321557,-0.172491657105606,"TD","KO"
0.0508697660591118,0.0161408239915035,-0.900178886023714,-0.0999595141993735,-1.58339386127626,-0.0944766648299494,"orthodox","orthodox",-0.15564055260379,0.305396853185289,-0.716582526429991,-0.538362477561018,-0.448000271589451,-0.0279732840958088,-0.172491657105606,0.162000458371695,"MD","POINTS"
-0.0880460022113213,0.155056592261937,-0.0999595141993735,-0.500069200111544,-0.0944766648299494,-0.25991190887954,"orthodox","orthodox",-0.00196141734076363,1.17624528634244,-0.716582526429991,0.530957815652817,-0.0279732840958088,0.392053703397834,-0.0888686282362808,0.663738631587646,"UD","POINTS"
-0.157503886346538,0.155056592261937,-0.0999595141993735,-0.23332940950343,-0.0944766648299494,0.319111445294026,"orthodox","orthodox",-0.360546066287825,-0.309319687866816,-0.716582526429991,-0.181922379823073,-0.0279732840958088,-0.0279732840958088,-0.423360743713582,-0.339737714844257,"UD","POINTS"
-0.226961770481754,-0.192232828414146,-0.500069200111544,-0.0999595141993735,-0.42534715292913,-0.0944766648299494,"orthodox","orthodox",-0.309319687866816,-0.616677958392868,-0.360142428692046,-0.716582526429991,-0.448000271589451,-0.0279732840958088,-0.506983772582907,-0.841475888060208,"KO","KO"
-0.296419654616971,-0.192232828414146,-0.0999595141993735,-1.16691867663183,-0.0944766648299494,-0.25991190887954,"orthodox","orthodox",-1.07771536418195,-1.07771536418195,-0.716582526429991,-0.360142428692046,-0.0279732840958088,-0.0279732840958088,-1.17596800353751,-1.17596800353751,"UD","POINTS"
-0.296419654616971,-0.12277494427893,-0.0999595141993735,-0.900178886023714,-0.0944766648299494,-0.25991190887954,"orthodox","orthodox",-1.12894174260296,-0.975262607339929,-0.716582526429991,0.709177864521789,-0.0279732840958088,0.392053703397834,-1.17596800353751,-0.925098916929533,"UD","POINTS"
-0.331148596684579,-0.053317060143713,-0.0999595141993735,-1.567028362544,-0.0944766648299494,0.319111445294026,"orthodox","orthodox",-1.33384725628699,-1.33384725628699,-0.716582526429991,-0.538362477561018,-0.448000271589451,-0.448000271589451,-1.34321406127616,-1.34321406127616,"KO","KO"
0.0161408239915035,0.189785534329545,-0.766808990719657,-0.500069200111544,-0.508064774953925,0.153676201244436,"southpaw","southpaw",0.920113394237393,1.89341458423656,-0.181922379823073,0.174517717914872,0.392053703397834,-0.448000271589451,1.4999689202809,2.1689531512355,"UD","POINTS"
-0.0185881180761048,0.08559870812672,-0.766808990719657,0.16678027640874,-0.508064774953925,0.567264311368412,"southpaw","southpaw",0.817660637395376,1.12501890792143,-0.181922379823073,-0.00370233095410085,0.392053703397834,-0.448000271589451,1.33272286254225,1.4999689202809,"KO","KO"
-0.053317060143713,0.08559870812672,-0.766808990719657,-0.23332940950343,-0.508064774953925,-0.508064774953925,"southpaw","southpaw",0.66398150213235,0.817660637395376,-0.181922379823073,1.06561796225973,0.392053703397834,0.392053703397834,1.1654768048036,1.24909983367292,"TKO","KO"
-0.0880460022113213,0.08559870812672,-0.766808990719657,-0.23332940950343,-0.508064774953925,-0.508064774953925,"southpaw","southpaw",0.612755123711341,0.817660637395376,-0.360142428692046,-0.360142428692046,-0.0279732840958088,-0.448000271589451,1.08185377593427,1.41634589141157,"SD","POINTS"
-0.226961770481754,-0.053317060143713,-0.766808990719657,-0.366699304807487,-0.508064774953925,-8.94526222148303,"southpaw","southpaw",-0.00196141734076363,0.766434258974367,-0.360142428692046,0.174517717914872,-0.448000271589451,-0.448000271589451,0.0783774295023696,1.33272286254225,"TKO","KO"
0.189785534329545,-0.12277494427893,1.10036954353714,1.10036954353714,1.64259339769075,1.39444053161636,"southpaw","southpaw",-0.616677958392868,-0.770357093655895,-0.538362477561018,-0.538362477561018,-0.448000271589451,-0.448000271589451,-0.423360743713582,-0.841475888060208,"TKO","KO"
0.0508697660591118,0.189785534329545,1.10036954353714,1.10036954353714,1.64259339769075,0.484546689343616,"southpaw","southpaw",-1.07771536418195,-0.719130715234886,-0.716582526429991,1.42205805999768,-0.448000271589451,0.812080690891476,-0.925098916929533,-1.00872194579886,"UD","POINTS"
0.08559870812672,-0.0185881180761048,-0.900178886023714,-0.500069200111544,-1.58339386127626,-0.921652885077901,"orthodox","orthodox",-0.15564055260379,0.356623231606297,-0.538362477561018,-0.181922379823073,-0.448000271589451,-0.0279732840958088,-0.172491657105606,0.663738631587646,"UD","POINTS"
-0.0880460022113213,0.08559870812672,0.300150171712797,-0.366699304807487,-0.177194286854745,-0.0944766648299494,"orthodox","orthodox",-0.00196141734076363,0.407849610027306,-0.716582526429991,-0.360142428692046,-0.448000271589451,-0.448000271589451,-0.00524559936695563,1.33272286254225,"UD","POINTS"
-0.12277494427893,-0.0880460022113213,0.300150171712797,0.300150171712797,-0.177194286854745,0.319111445294026,"orthodox","orthodox",-0.15564055260379,-0.00196141734076363,-0.716582526429991,-0.360142428692046,-0.448000271589451,-0.448000271589451,-0.172491657105606,0.162000458371695,"TKO","KO"
-0.157503886346538,0.29397236053237,-0.900178886023714,-0.633439095415601,-0.59078239697872,-0.342629530904335,"orthodox","orthodox",-0.770357093655895,0.305396853185289,-0.716582526429991,0.887397913390762,-0.448000271589451,-0.0279732840958088,-0.590606801452232,-0.256114685974931,"TKO","KO"
-0.157503886346538,0.120327650194328,-0.900178886023714,-0.900178886023714,-0.59078239697872,-0.508064774953925,"orthodox","orthodox",-0.821583472076903,0.612755123711341,-0.716582526429991,0.530957815652817,-0.448000271589451,-0.0279732840958088,-0.674229830321557,0.162000458371695,"KO","KO"
-0.261690712549363,0.0161408239915035,-0.900178886023714,-1.30028857193588,-0.59078239697872,-1.08708812912749,"orthodox","orthodox",-1.07771536418195,0.151717717922263,-0.716582526429991,-0.360142428692046,-0.448000271589451,-0.0279732840958088,-1.00872194579886,0.162000458371695,"TKO","KO"
-0.261690712549363,-0.053317060143713,-0.900178886023714,-0.500069200111544,-0.59078239697872,-0.42534715292913,"orthodox","orthodox",-1.18016812102396,-0.411772444708833,-0.716582526429991,-0.538362477561018,-0.448000271589451,-0.0279732840958088,-1.09234497466818,-0.674229830321557,"UD","POINTS"
-0.157503886346538,0.0161408239915035,-1.03354878132777,-0.23332940950343,-1.08708812912749,-0.0944766648299494,"southpaw","southpaw",-0.462998823129842,0.305396853185289,-0.716582526429991,-0.181922379823073,-0.448000271589451,-0.448000271589451,-0.506983772582907,1.1654768048036,"UD","POINTS"
-0.192232828414146,0.120327650194328,-1.03354878132777,-0.500069200111544,-1.08708812912749,-0.25991190887954,"southpaw","southpaw",-0.616677958392868,-0.258093309445807,-0.716582526429991,2.49137835321151,-0.448000271589451,-0.0279732840958088,-0.590606801452232,-0.506983772582907,"UD","POINTS"
-0.0880460022113213,0.189785534329545,-0.23332940950343,0.16678027640874,0.0709585792196408,-0.25991190887954,"orthodox","orthodox",-0.258093309445807,0.715207880553359,-0.716582526429991,0.709177864521789,-0.0279732840958088,-0.0279732840958088,-0.172491657105606,1.08185377593427,"UD","POINTS"
-0.0880460022113213,0.0161408239915035,-0.23332940950343,0.16678027640874,0.0709585792196408,-0.25991190887954,"orthodox","orthodox",-0.309319687866816,-0.0531877957617723,-0.716582526429991,-0.716582526429991,-0.0279732840958088,-0.448000271589451,-0.172491657105606,-0.172491657105606,"UD","POINTS"
0.120327650194328,-0.12277494427893,-1.03354878132777,-0.500069200111544,-0.673500019003515,-0.508064774953925,"orthodox","orthodox",0.202944096343271,0.459075988448315,-0.360142428692046,-0.538362477561018,-0.0279732840958088,-0.0279732840958088,-0.0888686282362808,0.747361660456971,"TD","KO"
0.155056592261937,-0.0185881180761048,-0.900178886023714,-1.03354878132777,0.153676201244436,-0.673500019003515,"southpaw","southpaw",0.920113394237393,-0.0531877957617723,-0.00370233095410085,-0.716582526429991,-0.448000271589451,-0.0279732840958088,1.58359194915022,-0.256114685974931,"TKO","KO"
-0.261690712549363,-0.053317060143713,-1.03354878132777,-1.03354878132777,-0.673500019003515,-0.673500019003515,"orthodox","orthodox",-0.975262607339929,-0.616677958392868,-0.716582526429991,0.174517717914872,-0.448000271589451,-0.0279732840958088,-0.925098916929533,-0.506983772582907,"UD","POINTS"
-0.226961770481754,0.259243418464761,-1.16691867663183,-0.766808990719657,-0.673500019003515,-0.508064774953925,"southpaw","southpaw",-0.56545157997186,0.510302366869324,-0.716582526429991,1.24383801112871,-0.448000271589451,-0.0279732840958088,-0.423360743713582,0.914607718195622,"KO","KO"
-0.261690712549363,0.08559870812672,-1.16691867663183,-0.900178886023714,-0.673500019003515,-0.0944766648299494,"southpaw","southpaw",-0.872809850497912,-0.719130715234886,-0.716582526429991,-0.00370233095410085,-0.448000271589451,1.23210767838512,-0.841475888060208,-0.925098916929533,"TKO","KO"
-0.261690712549363,-0.157503886346538,-1.16691867663183,-0.900178886023714,-0.673500019003515,-0.921652885077901,"southpaw","southpaw",-0.975262607339929,-1.07771536418195,-0.716582526429991,0.530957815652817,-0.448000271589451,-0.448000271589451,-0.925098916929533,-0.925098916929533,"UD","POINTS"
0.189785534329545,0.224514476397153,1.50047922944931,1.50047922944931,0.319111445294026,0.649981933393207,"orthodox","orthodox",0.25417047476428,0.202944096343271,-0.716582526429991,-0.538362477561018,-0.448000271589451,-0.0279732840958088,-0.0888686282362808,0.830984689326297,"TKO","KO"
0.155056592261937,0.189785534329545,1.50047922944931,1.50047922944931,0.319111445294026,0.649981933393207,"orthodox","orthodox",0.202944096343271,0.202944096343271,-0.716582526429991,-0.716582526429991,-0.448000271589451,-0.0279732840958088,-0.0888686282362808,0.830984689326297,"UD","POINTS"
0.120327650194328,-0.0185881180761048,1.50047922944931,1.76721902005742,0.649981933393207,0.980852421492387,"orthodox","orthodox",-0.104414174182781,-0.360546066287825,-0.716582526429991,-0.716582526429991,-0.0279732840958088,-0.0279732840958088,0.496492573848996,-0.841475888060208,"TKO","KO"
0.0508697660591118,0.224514476397153,1.50047922944931,2.30069860127365,0.649981933393207,1.39444053161636,"orthodox","orthodox",-0.360546066287825,-0.258093309445807,-0.716582526429991,-0.00370233095410085,-0.0279732840958088,-0.0279732840958088,0.0783774295023696,-0.674229830321557,"TKO","KO"
0.189785534329545,-0.192232828414146,-1.567028362544,-1.16691867663183,-0.838935263053106,-0.921652885077901,"orthodox","orthodox",0.459075988448315,-0.411772444708833,-0.538362477561018,-0.360142428692046,1.23210767838512,-0.0279732840958088,0.41286954497967,-0.339737714844257,"UD","POINTS"
0.120327650194328,-0.053317060143713,-1.567028362544,-0.366699304807487,-0.838935263053106,-0.25991190887954,"orthodox","orthodox",0.305396853185289,-0.360546066287825,-0.538362477561018,-0.538362477561018,1.23210767838512,-0.0279732840958088,0.162000458371695,-0.506983772582907,"KO","KO"
0.120327650194328,-0.0185881180761048,-1.567028362544,-1.567028362544,-0.838935263053106,-1.66611148330106,"orthodox","orthodox",0.25417047476428,0.356623231606297,-0.538362477561018,0.887397913390762,1.23210767838512,0.392053703397834,0.0783774295023696,0.580115602718321,"TKO","KO"
0.08559870812672,-0.0880460022113213,-1.567028362544,-0.366699304807487,-0.838935263053106,-0.25991190887954,"orthodox","orthodox",0.25417047476428,-0.514225201550851,-0.538362477561018,-0.538362477561018,0.812080690891476,-0.448000271589451,0.0783774295023696,-0.674229830321557,"MD","POINTS"
0.0508697660591118,0.0508697660591118,-1.567028362544,0.300150171712797,-0.838935263053106,0.319111445294026,"orthodox","orthodox",0.100491339501254,-0.514225201550851,-0.538362477561018,-0.360142428692046,0.812080690891476,-0.0279732840958088,-0.00524559936695563,-0.590606801452232,"UD","POINTS"
